Time,State,Temperature,Humidity
97,Before,39.85333333,68.32333333
98,Before,39.85666667,68.20333333
99,Before,39.84666667,68.01
100,Before,39.82666667,67.76
101,Before,39.82333333,67.47333333
102,Before,39.81,67.12333333
103,Before,39.78333333,66.68
104,Before,39.76666667,66.18333333
105,Before,39.74,65.70333333
106,Before,39.72333333,65.12666667
107,Before,39.69333333,64.62
108,Before,39.67,64.05333333
109,Before,39.66666667,63.57333333
110,Before,39.65333333,63.23666667
111,Before,39.65,63.35333333
112,Before,39.71,65.42
113,Before,39.72333333,66.07666667
114,Before,39.75333333,67.39
115,Before,39.75333333,67.98
116,Before,39.73333333,67.88
117,Before,39.72333333,67.82666667
118,Before,39.71,67.39333333
119,Before,39.70666667,67.43333333
120,Before,39.72,67.69
121,Before,39.67333333,67.08
122,Before,39.69666667,67.54333333
123,Before,39.7,68.01333333
124,Before,39.69666667,67.99
125,Before,39.69333333,67.84
126,Before,39.69333333,67.86
127,Before,39.67666667,67.73333333
128,Before,39.67,67.58
129,Before,39.67333333,67.57
130,Before,39.68333333,67.87
131,Before,39.68333333,68.06
132,Before,39.66,67.86666667
133,Before,39.66666667,67.80333333
134,Before,39.68,68.24333333
135,Before,39.67,68.2
136,Before,39.66333333,67.94666667
137,Before,39.65333333,67.82
138,Before,39.65333333,67.68
139,Before,39.64333333,67.43
140,Before,39.64,67.05333333
141,Before,39.63666667,66.78
142,Before,39.67333333,66.97
143,Before,39.68,66.89
144,Before,39.69333333,66.86
145,Before,39.72333333,67.09
146,Before,39.75,67.44
147,Before,39.73666667,67.20333333
148,Before,39.76333333,67.56666667
149,Before,39.79,67.95
150,Before,39.81,68.25
151,Before,39.79,67.88
152,Before,39.78666667,67.76
153,Before,39.78666667,67.81333333
154,Before,39.78333333,67.81333333
155,Before,39.78666667,67.77
156,Before,39.79,67.57
157,Before,39.78666667,67.32666667
158,Before,39.77666667,67.00333333
159,Before,39.76666667,66.55
160,Before,39.76,66.03666667
161,Before,39.74666667,65.55333333
162,Before,39.73333333,65.08333333
163,Before,39.72333333,64.61666667
164,Before,39.73,64.28333333
165,Before,39.74,64.71
166,Before,39.81333333,66.77666667
167,Before,39.81,67.10333333
168,Before,39.83333333,67.77
169,Before,39.85,68.66
170,Before,39.81,67.94
171,Before,39.83666667,68.35
172,Before,39.81333333,67.83
173,Before,39.82333333,67.86
174,Before,39.84666667,68.08
175,Before,39.84,68.17
176,Before,39.84,67.99
177,Before,39.85,68.04
178,Before,39.83333333,67.77
179,Before,39.81666667,67.3
180,Before,39.83,67.55666667
181,Before,39.85,67.85666667
182,Before,39.84,67.59
183,Before,39.84666667,67.6
184,Before,39.86666667,68.07
185,Before,39.86666667,68.10333333
186,Before,39.86333333,67.93
187,Before,39.88333333,68.13
188,Before,39.86666667,68.04
189,Before,39.85333333,67.74333333
190,Before,39.85333333,67.8
191,Before,39.86333333,67.91
192,Before,39.85,67.75333333
193,Before,39.85,67.86666667
194,Before,39.85666667,68.05
195,Before,39.84,67.77
196,Before,39.85666667,68.13
197,Before,39.84666667,67.82333333
198,Before,39.85666667,68.01
199,Before,39.86666667,68.24666667
200,Before,39.87,68.42
201,Before,39.87,68.52
202,Before,39.86333333,68.42
203,Before,39.86333333,68.28666667
204,Before,39.86666667,68.01
205,Before,39.85333333,67.63
206,Before,39.84333333,67.17
207,Before,39.82333333,66.64333333
208,Before,39.80666667,66.06666667
209,Before,39.79,65.59666667
210,Before,39.78,65.12
211,Before,39.76333333,64.78666667
212,Before,39.78333333,65.05666667
213,Before,39.83333333,67.01333333
214,Before,39.82666667,67.45333333
215,Before,39.85333333,68.38666667
216,Before,39.82333333,68.08666667
217,Before,39.81333333,67.93
218,Before,39.82333333,68.15666667
219,Before,39.82666667,68.3
220,Before,39.79333333,67.7
221,Before,39.8,67.79
222,Before,39.8,67.79
223,Before,39.78333333,67.73
224,Before,39.78,67.6
225,Before,39.78333333,67.72
226,Before,39.8,68.03
227,Before,39.8,68.25333333
228,Before,39.79,68.15
229,Before,39.77333333,68.02666667
230,Before,39.78333333,68.05
231,Before,39.77666667,67.96666667
232,Before,39.76666667,67.8
233,Before,39.78333333,67.95666667
234,Before,39.78,68.1
235,Before,39.76666667,67.87
236,Before,39.77333333,68.02666667
237,Before,39.77333333,68.12
238,Before,39.76,67.93
239,Before,39.77666667,68.27
240,Before,39.76333333,67.91
241,Before,39.77333333,68.18
242,Before,39.78666667,68.47666667
243,Before,39.79,68.63
244,Before,39.79333333,68.65
245,Before,39.78333333,68.55666667
246,Before,39.78333333,68.34
247,Before,39.77333333,67.98666667
248,Before,39.75666667,67.55666667
249,Before,39.74,66.95
250,Before,39.73,66.50666667
251,Before,39.72,66.13666667
252,Before,39.73666667,66.41333333
253,Before,39.76666667,67.49333333
254,Before,39.79,68.41333333
255,Before,39.8,69.17666667
256,Before,39.81666667,69.77333333
257,Before,39.83333333,70.24333333
258,Before,39.80666667,69.82333333
259,Before,39.76333333,69.06333333
260,Before,39.79,69.39666667
261,Before,39.82,70.12666667
262,Before,39.84,70.67333333
263,Before,39.85,71.13666667
264,Before,39.86,71.42666667
265,Before,39.86666667,71.52666667
266,Before,39.87333333,71.56666667
267,Before,39.87666667,71.44666667
268,Before,39.86666667,71.21666667
269,Before,39.87,70.83
270,Before,39.86,70.38333333
271,Before,39.84666667,69.84333333
272,Before,39.84,69.21333333
273,Before,39.79666667,68.41666667
274,Before,39.75,67.60333333
275,Before,39.69,66.72666667
276,Before,39.65,65.90666667
277,Before,39.61666667,65.09666667
278,Before,39.58333333,64.29333333
279,Before,39.55666667,63.54666667
280,Before,39.55,62.81333333
281,Before,39.55333333,62.22333333
282,Before,39.57,61.80666667
283,Before,39.59,61.47
284,Before,39.59666667,60.98666667
285,Before,39.59333333,60.47
286,Before,39.59666667,60.02
287,Before,39.61666667,60.15
288,Before,39.69666667,61.93333333
289,Before,39.75,63.86
290,Before,39.81,65.71666667
291,Before,39.82,66.02666667
292,Before,39.87,67.36
293,Before,39.86666667,67.42
294,Before,39.88666667,67.76
295,Before,39.93,68.34
296,Before,39.91333333,68.07
297,Before,39.92333333,67.86
298,Before,39.87666667,66.94333333
299,Before,39.83,66.07
300,Before,39.78666667,65.17666667
301,Before,39.76,64.29666667
302,Before,39.71333333,63.47
303,Before,39.67333333,62.68333333
304,Before,39.65,61.90666667
305,Before,39.7,61.97333333
306,Before,39.76,63.31
307,Before,39.82333333,65.12666667
308,Before,39.86666667,66.34666667
309,Before,39.88333333,66.99333333
310,Before,39.89333333,67.24
311,Before,39.94,68.10666667
312,Before,39.95333333,68.60333333
313,Before,39.92666667,68.15
314,Before,39.95666667,68.51333333
315,Before,39.92666667,67.94
316,Before,39.87333333,67.09333333
317,Before,39.82333333,66.22333333
318,Before,39.76666667,65.36666667
319,Before,39.72,64.54333333
320,Before,39.68333333,63.70333333
321,Before,39.65,62.91333333
322,Before,39.61333333,62.13
323,Before,39.61333333,61.58
324,Before,39.68666667,62.38333333
325,Before,39.75666667,64.24666667
326,Before,39.82333333,66.08666667
327,Before,39.83,66.25666667
328,Before,39.87666667,67.22666667
329,Before,39.89333333,67.79
330,Before,39.90666667,67.84666667
331,Before,39.93,68.24666667
332,Before,39.92,68.1
333,Before,39.93,67.79
334,Before,39.94666667,67.97666667
335,Before,39.97,68.26333333
336,Before,39.92,67.58
337,Before,39.94,67.69
338,Before,39.93333333,67.79
339,Before,39.91666667,67.41
340,Before,39.92666667,67.67666667
341,Before,39.93333333,67.99
342,Before,39.93,68.16333333
343,Before,39.90666667,67.88666667
344,Before,39.91333333,68.13
345,Before,39.92666667,68.36666667
346,Before,39.89333333,67.79
347,Before,39.9,67.79
348,Before,39.90666667,68.02
349,Before,39.88333333,67.73
350,Before,39.89333333,67.74
351,Before,39.9,67.99666667
352,Before,39.91,68.23
353,Before,39.88333333,68.00333333
354,Before,39.90333333,68.13
355,Before,39.88666667,67.95666667
356,Before,39.87666667,67.60666667
357,Before,39.88333333,67.83
358,Before,39.88,67.87
359,Before,39.86666667,67.61333333
360,Before,39.87666667,67.92
361,Before,39.87666667,68.04333333
362,Before,39.87,67.8
363,Before,39.88,68.18666667
364,Before,39.88,68.16666667
365,Before,39.88333333,68.18666667
366,Before,39.88,68.15666667
367,Before,39.85666667,67.86666667
368,Before,39.85,67.80666667
369,Before,39.87,68.01
370,Before,39.85,67.85666667
371,Before,39.86,67.89
372,Before,39.86,68.13333333
373,Before,39.85333333,67.87666667
374,Before,39.87,68.26666667
375,Before,39.85,67.94
376,Before,39.86666667,68.41
377,Before,39.85,68.01
378,Before,39.84666667,67.97
379,Before,39.83333333,67.75
380,Before,39.83666667,67.57
381,Before,39.85333333,67.96
382,Before,39.84666667,67.83666667
383,Before,39.85,67.81666667
384,Before,39.86333333,68.12
385,Before,39.87,68.4
386,Before,39.86666667,68.59
387,Before,39.88333333,68.75333333
388,Before,39.88,68.88666667
389,Before,39.87333333,68.92666667
390,Before,39.88,68.94666667
391,Before,39.88666667,68.88666667
392,Before,39.88333333,68.79333333
393,Before,39.88333333,68.69666667
394,Before,39.87666667,68.52333333
395,Before,39.87666667,68.27
396,Before,39.86666667,67.98
397,Before,39.86,67.66333333
398,Before,39.85666667,67.31333333
399,Before,39.85333333,66.92666667
400,Before,39.84666667,66.51666667
401,Before,39.83333333,66.09
402,Before,39.81666667,65.62666667
403,Before,39.81333333,65.15666667
404,Before,39.8,64.68
405,Before,39.78666667,64.17
406,Before,39.76666667,63.72
407,Before,39.75333333,63.33666667
408,Before,39.76666667,63.25666667
409,Before,39.80666667,64.53666667
410,Before,39.83666667,66.17333333
411,Before,39.85333333,67.09
412,Before,39.85333333,67.5
413,Before,39.88,68.29
414,Before,39.83333333,67.62
415,Before,39.84333333,67.7
416,Before,39.82666667,67.66
417,Before,39.83,67.50333333
418,Before,39.84333333,67.7
419,Before,39.85333333,68.1
420,Before,39.85333333,68.34333333
421,Before,39.83333333,67.87333333
422,Before,39.85,68.24333333
423,Before,39.84333333,68.32
424,Before,39.83333333,68.06666667
425,Before,39.83,68.17666667
426,Before,39.81,67.60666667
427,Before,39.82333333,67.9
428,Before,39.78666667,67.19
429,Before,39.81,67.78
430,Before,39.79666667,67.25333333
431,Before,39.78333333,67.37333333
432,Before,39.81666667,67.86
433,Before,39.76333333,67.22
434,Before,39.81666667,68.04333333
435,Before,39.80333333,67.92
436,Before,39.75666667,67.12333333
437,Before,39.75,66.73333333
438,Before,39.8,67.86
439,Before,39.80333333,68.23666667
440,Before,39.8,68.27333333
441,Before,39.77666667,67.82
442,Before,39.79333333,67.99
443,Before,39.80333333,68.26666667
444,Before,39.76333333,67.62
445,Before,39.72,66.81
446,Before,39.67,66.00333333
447,Before,39.62333333,65.21666667
448,Before,39.58333333,64.43666667
449,Before,39.53,63.67
450,Before,39.48666667,62.96333333
451,Before,39.44666667,62.25333333
452,Before,39.42333333,61.57333333
453,Before,39.44333333,60.9
454,Before,39.50333333,61.3
455,Before,39.58333333,63.04
456,Before,39.64333333,64.71666667
457,Before,39.68333333,66.02666667
458,Before,39.71,66.53333333
459,Before,39.74333333,67.07333333
460,Before,39.77,67.60666667
461,Before,39.80666667,68.19666667
462,Before,39.77666667,67.49666667
463,Before,39.81,67.53333333
464,Before,39.81333333,67.72
465,Before,39.81,67.51
466,Before,39.82666667,67.63
467,Before,39.84666667,68.12
468,Before,39.83666667,67.8
469,Before,39.84333333,67.93666667
470,Before,39.87666667,68.36
471,Before,39.85,67.82666667
472,Before,39.87,67.75666667
473,Before,39.86333333,67.74666667
474,Before,39.86,67.41
475,Before,39.86333333,67.63333333
476,Before,39.87666667,67.33
477,Before,39.85333333,66.99
478,Before,39.89666667,67.55
479,Before,39.92,68.19333333
480,Before,39.92,68.40666667
481,Before,39.91666667,68.37666667
482,Before,39.90666667,68.42666667
483,Before,39.88,67.87
484,Before,39.87,67.66666667
485,Before,39.85666667,67.39
486,Before,39.82,66.66333333
487,Before,39.76666667,65.87666667
488,Before,39.72,65.08
489,Before,39.68,64.29666667
490,Before,39.62666667,63.57
491,Before,39.58666667,62.84333333
492,Before,39.55666667,62.12333333
493,Before,39.52666667,61.43333333
494,Before,39.49666667,60.79333333
495,Before,39.49,60.14333333
496,Before,39.50666667,59.65666667
497,Before,39.56666667,60.18
498,Before,39.65666667,62.34666667
499,Before,39.72,64.23
500,Before,39.76333333,65.48333333
501,Before,39.79,66.06333333
502,Before,39.81666667,66.70333333
503,Before,39.85666667,67.43
504,Before,39.89333333,68.17
505,Before,39.91,68.61
506,Before,39.89,68.03666667
507,Before,39.91666667,68.09333333
508,Before,39.93666667,68.27
509,Before,39.91666667,67.61
510,Before,39.92666667,67.61333333
511,Before,39.91666667,66.97
512,Before,39.95333333,67.31
513,Before,39.95,67.32
514,Before,39.95333333,67.10333333
515,Before,39.95666667,67.45666667
516,Before,39.94666667,67.06666667
517,Before,39.89333333,66.18333333
518,Before,39.84333333,65.23666667
519,Before,39.79,64.31666667
520,Before,39.73,63.46333333
521,Before,39.75333333,63.19333333
522,Before,39.83,65.11666667
523,Before,39.85333333,65.89666667
524,Before,39.89666667,66.99666667
525,Before,39.92333333,67.75666667
526,Before,39.94666667,68.33
527,Before,39.91666667,67.75666667
528,Before,39.93,67.95
529,Before,39.91333333,67.75666667
530,Before,39.91333333,67.59
531,Before,39.91666667,67.81666667
532,Before,39.91,68.13
533,Before,39.9,67.89666667
534,Before,39.91333333,68.15
535,Before,39.86666667,67.57
536,Before,39.88333333,67.67
537,Before,39.84,67.07666667
538,Before,39.80333333,66.43666667
539,Before,39.76666667,65.86333333
540,Before,39.71333333,65.33666667
541,Before,39.68,64.86666667
542,Before,39.66,64.52333333
543,Before,39.74,65.75666667
544,Before,39.79666667,67.12
545,Before,39.83,68.29
546,Before,39.86666667,69.53333333
547,Before,39.95,72.29666667
548,Before,40.00333333,73.83
549,Before,39.97666667,73.42
550,Before,40.01333333,74.12333333
551,Before,40.00333333,73.99333333
552,Before,39.97666667,73.57
553,Before,40.02333333,74.21333333
554,Before,40.02333333,74.02
555,Before,39.99666667,73.68
556,Before,39.99333333,73.55
557,Before,40.05666667,74.33
558,Before,40.03666667,74.1
559,Before,40.01333333,73.82
560,Before,39.98333333,73.55
561,Before,39.96,73.29
562,Before,39.93333333,73.05666667
563,Before,39.90333333,72.84333333
564,Before,39.88333333,72.66333333
565,Before,39.87,72.46333333
566,Before,39.84666667,72.28666667
567,Before,39.83,72.10666667
568,Before,39.80666667,71.97666667
569,Before,39.89333333,73.15
570,Before,39.95666667,74.10333333
571,Before,39.94333333,73.98333333
572,Before,39.93,73.81333333
573,Before,39.90666667,73.63
574,Before,39.89,73.46
575,Before,39.87666667,73.29
576,Before,39.86,73.14333333
577,Before,39.84666667,72.99
578,Before,39.83,72.84
579,Before,39.81333333,72.71666667
580,Before,39.80333333,72.61
581,Before,39.78666667,72.47333333
582,Before,39.77666667,72.37666667
583,Before,39.78,72.27666667
584,Before,39.74666667,72.18333333
585,Before,39.74333333,72.07333333
586,Before,39.73333333,71.98
587,Before,39.72,71.91666667
588,Before,39.71333333,71.81666667
589,Before,39.7,71.72666667
590,Before,39.68333333,71.64666667
591,Before,39.67666667,71.58333333
592,Before,39.66666667,71.50333333
593,Before,39.66,71.42
594,Before,39.64666667,71.35
595,Before,39.64333333,71.27666667
596,Before,39.63333333,71.21666667
597,Before,39.62666667,71.15666667
598,Before,39.61666667,71.07666667
599,Before,39.61333333,71.00666667
600,Before,39.59666667,70.94
601,Before,39.60333333,70.85
602,Before,39.6,70.77
603,Before,39.61666667,70.64333333
604,Before,39.62,70.53333333
605,Before,39.63666667,70.40666667
606,Before,39.63,70.32333333
607,Before,39.64333333,70.23
608,Before,39.64666667,70.12
609,Before,39.64333333,69.75333333
610,Before,39.63333333,69.06666667
611,Before,39.61666667,68.26333333
612,Before,39.58666667,67.41666667
613,Before,39.61666667,67.12333333
614,Before,39.67666667,67.47
615,Before,39.72,68.08666667
616,Before,39.75333333,68.54
617,Before,39.74,67.85666667
618,Before,39.75666667,67.89
619,Before,39.77666667,68.08666667
620,Before,39.79,68.23
621,Before,39.78333333,68.05666667
622,Before,39.79333333,68.04
623,Before,39.8,67.92
624,Before,39.79333333,67.66333333
625,Before,39.79333333,67.48
626,Before,39.80666667,67.58333333
627,Before,39.82666667,67.79
628,Before,39.83333333,67.95666667
629,Before,39.84,68.08666667
630,Before,39.83,67.87666667
631,Before,39.84666667,67.98666667
632,Before,39.86666667,68.32
633,Before,39.86666667,68.48
634,Before,39.85,67.91666667
635,Before,39.84666667,67.95666667
636,Before,39.83666667,67.93666667
637,Before,39.82666667,67.77
638,Before,39.82,67.63
639,Before,39.82,67.81
640,Before,39.83,68.09666667
641,Before,39.80666667,67.91
642,Before,39.82,67.87
643,Before,39.82,68.25666667
644,Before,39.81333333,67.97333333
645,Before,39.82333333,68.13666667
646,Before,39.83,68.15
647,Before,39.85,68.35666667
648,Before,39.82,67.81
649,Before,39.83,67.85
650,Before,39.82333333,67.74
651,Before,39.83333333,67.96333333
652,Before,39.8,67.17333333
653,Before,39.81333333,67.16333333
654,Before,39.83333333,67.46333333
655,Before,39.84,67.71
656,Before,39.85,67.88666667
657,Before,39.85,67.99666667
658,Before,39.86666667,68.02
659,Before,39.86,67.99
660,Before,39.85333333,67.85666667
661,Before,39.85666667,67.65
662,Before,39.85333333,67.34666667
663,Before,39.85333333,66.93666667
664,Before,39.83666667,66.53333333
665,Before,39.82666667,66.03
666,Before,39.80666667,65.51666667
667,Before,39.78666667,64.94666667
668,Before,39.77,64.52
669,Before,39.76333333,64.32
670,Before,39.8,65.78666667
671,Before,39.82333333,66.97
672,Before,39.84666667,68.01666667
673,Before,39.83333333,68.12666667
674,Before,39.84333333,68.27
675,Before,39.83333333,68.31
676,Before,39.79333333,67.61
677,Before,39.79666667,67.51
678,Before,39.80666667,67.64666667
679,Before,39.80333333,67.69666667
680,Before,39.78666667,67.49
681,Before,39.79666667,67.68333333
682,Before,39.81333333,67.97
683,Before,39.80666667,68.05333333
684,Before,39.78666667,67.86666667
685,Before,39.79666667,68.05
686,Before,39.80666667,68.31666667
687,Before,39.78666667,68.04
688,Before,39.77666667,67.71
689,Before,39.77666667,67.79333333
690,Before,39.78,67.93666667
691,Before,39.76666667,67.81
692,Before,39.77333333,67.7
693,Before,39.79333333,68.1
694,Before,39.77333333,67.85
695,Before,39.78666667,68.2
696,Before,39.77333333,68.06666667
697,Before,39.79666667,68.32666667
698,Before,39.78333333,68.01
699,Before,39.77666667,67.7
700,Before,39.78666667,67.69
701,Before,39.80666667,67.99
702,Before,39.78666667,67.57
703,Before,39.79666667,67.52
704,Before,39.80666667,67.67666667
705,Before,39.80333333,67.75666667
706,Before,39.81,67.76
707,Before,39.80666667,67.62666667
708,Before,39.80666667,67.36
709,Before,39.79666667,67.02
710,Before,39.79,66.63
711,Before,39.77333333,66.13333333
712,Before,39.76333333,65.66666667
713,Before,39.74333333,65.06666667
714,Before,39.74,64.58666667
715,Before,39.74333333,64.45
716,Before,39.79666667,66.27
717,Before,39.81333333,67.26
718,Before,39.84,68.28333333
719,Before,39.84,68.38333333
720,Before,39.88333333,69.92666667
721,Before,39.92,71.35666667
722,Before,39.95333333,72.67666667
723,Before,39.96666667,73.33
724,Before,39.93,72.89666667
725,Before,39.96333333,73.74
726,Before,39.93333333,73.47
727,Before,39.95333333,73.97666667
728,Before,39.92666667,73.55
729,Before,39.94,73.72
730,Before,39.92666667,73.53
731,Before,39.94,74.03
732,Before,39.95333333,74.47666667
733,Before,39.93666667,74.18
734,Before,39.92333333,74.02
735,Before,39.93666667,74.21
736,Before,39.93666667,74.30666667
737,Before,39.92333333,74.24666667
738,Before,39.92666667,74.16666667
739,Before,39.92,73.91
740,Before,39.90666667,73.53666667
741,Before,39.89,73.08
742,Before,39.87666667,72.57333333
743,Before,39.85,71.93333333
744,Before,39.82666667,71.27
745,Before,39.81,70.75666667
746,Before,39.80666667,70.56666667
747,Before,39.8,70.31666667
748,Before,39.76333333,69.48333333
749,Before,39.72,68.55333333
750,Before,39.68333333,67.71666667
751,Before,39.67666667,67.03
752,Before,39.65333333,66.34
753,Before,39.62,65.65333333
754,Before,39.59333333,64.98
755,Before,39.57333333,64.45666667
756,Before,39.57,64.03
757,Before,39.58666667,64.65666667
758,Before,39.64333333,66.75666667
759,Before,39.65333333,67.00333333
760,Before,39.69,67.75
761,Before,39.7,68.46
762,Before,39.67333333,67.77666667
763,Before,39.67666667,67.89666667
764,Before,39.69333333,68.05333333
765,Before,39.70333333,67.93
766,Before,39.69666667,67.77
767,Before,39.71,67.95666667
768,Before,39.73,68.24333333
769,Before,39.72666667,68.37333333
770,Before,39.71333333,67.92666667
771,Before,39.73666667,67.97
772,Before,39.74666667,68.15333333
773,Before,39.73666667,67.87
774,Before,39.73666667,67.79666667
775,Before,39.74333333,68.03
776,Before,39.75666667,68.30666667
777,Before,39.73666667,68.06
778,Before,39.75,68.23666667
779,Before,39.73666667,68.04
780,Before,39.72333333,67.62
781,Before,39.72666667,67.71
782,Before,39.72666667,67.78666667
783,Before,39.72333333,67.53
784,Before,39.73666667,67.95
785,Before,39.72666667,67.69
786,Before,39.74666667,68.03
787,Before,39.72666667,67.78666667
788,Before,39.75333333,68.01
789,Before,39.74333333,67.78666667
790,Before,39.75666667,68.17666667
791,Before,39.77333333,68.31
792,Before,39.76,67.94
793,Before,39.77333333,68.09666667
794,Before,39.76,67.57333333
795,Before,39.77,67.60666667
796,Before,39.77666667,67.72
797,Before,39.78,67.76333333
798,Before,39.77666667,67.66
799,Before,39.77666667,67.54
800,Before,39.77333333,67.3
801,Before,39.76666667,67.01333333
802,Before,39.76,66.64333333
803,Before,39.75333333,66.22333333
804,Before,39.75666667,65.73666667
805,Before,39.74,65.21666667
806,Before,39.72666667,64.63666667
807,Before,39.72333333,64.15666667
808,Before,39.72333333,63.83333333
809,Before,39.76666667,65.40666667
810,Before,39.80666667,66.96
811,Before,39.81,67.49
812,Before,39.80666667,67.78666667
813,Before,39.83333333,68.58666667
814,Before,39.82,68.4
815,Before,39.8,67.84
816,Before,39.81,67.86
817,Before,39.81,67.95
818,Before,39.78,67.19333333
819,Before,39.73333333,66.18
820,Before,39.67,65.20666667
821,Before,39.62333333,64.20333333
822,Before,39.58666667,63.25
823,Before,39.63666667,64.19666667
824,Before,39.69666667,65.61666667
825,Before,39.73,66.78333333
826,Before,39.73666667,67.4
827,Before,39.74,67.66333333
828,Before,39.75666667,67.96
829,Before,39.77666667,68.43333333
830,Before,39.75,68.16333333
831,Before,39.74666667,67.88
832,Before,39.76333333,68.06666667
833,Before,39.77666667,68.32333333
834,Before,39.77666667,68.46666667
835,Before,39.75333333,67.9
836,Before,39.77,67.88333333
837,Before,39.77666667,67.98666667
838,Before,39.75333333,67.65666667
839,Before,39.77666667,67.81333333
840,Before,39.79333333,68.02
841,Before,39.8,68.28333333
842,Before,39.78666667,68.08
843,Before,39.78666667,68.04
844,Before,39.78333333,67.83666667
845,Before,39.79,67.64
846,Before,39.79333333,67.62
847,Before,39.80666667,67.92
848,Before,39.80333333,68.11
849,Before,39.80333333,67.9
850,Before,39.8,67.82666667
851,Before,39.81666667,68.22666667
852,Before,39.82,68.26666667
853,Before,39.81333333,68.02
854,Before,39.84333333,68.39333333
855,Before,39.81666667,68.09666667
856,Before,39.80666667,67.66333333
857,Before,39.82666667,68.01666667
858,Before,39.81333333,67.74
859,Before,39.83666667,67.89666667
860,Before,39.82,67.71666667
861,Before,39.84333333,68.19
862,Before,39.82,67.74
863,Before,39.83,67.90666667
864,Before,39.84333333,68.15
865,Before,39.84333333,68.30333333
866,Before,39.84666667,68.37333333
867,Before,39.85,68.34666667
868,Before,39.84,68.2
869,Before,39.83333333,67.92666667
870,Before,39.82333333,67.57666667
871,Before,39.82,67.17
872,Before,39.80333333,66.67333333
873,Before,39.77666667,66.09333333
874,Before,39.77,65.50333333
875,Before,39.75333333,64.97333333
876,Before,39.74666667,64.55666667
877,Before,39.74666667,64.63
878,Before,39.80666667,66.45666667
879,Before,39.80666667,66.95
880,Before,39.83666667,68.32333333
881,Before,39.83333333,68.42333333
882,Before,39.88333333,69.9
883,Before,39.92,71.32666667
884,Before,39.95,72.53666667
885,Before,39.97333333,73.53
886,Before,39.93333333,72.95666667
887,After,40.14666667,68.98333333
888,After,40.15,68.27333333
889,After,40.14666667,67.48666667
890,After,40.14,66.75666667
891,After,40.14666667,66.21666667
892,After,40.16333333,66
893,After,40.18666667,65.84
894,After,40.18,65.22
895,After,40.17,64.46666667
896,After,40.17333333,63.73
897,After,40.17,63.1
898,After,40.17666667,62.62666667
899,After,40.20666667,62.85
900,After,40.28,64.72666667
901,After,40.31666667,65.6
902,After,40.36333333,66.69666667
